,version,group,PID,phase,block,condition,trial,chosen_trial,gain_left,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,left_chosen,chosen_obj,unchosen_obj,higher_outcome_chosen,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
8763,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,123.0,0.0,1.0,64.0,30.0,Vincb1.jpg,Kraa1n.jpg,77.0,62.0,1.0,64.0,30.0,1.0,0.767,-0.6898927653370169,15.0,0.7135551172643552,-0.11295660157466607,0.8265117188390212
8764,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,124.0,0.0,1.0,45.0,66.0,Lasc1n.jpg,Vinca1.jpg,65.0,58.0,0.0,66.0,45.0,0.0,0.722,-0.8489207502763605,7.0,0.052345742193138166,-0.3333597265984051,0.3857054687915432
8765,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,125.0,1.0,1.0,65.0,56.0,Roha1n.jpg,Clib1n.jpg,66.0,58.0,1.0,65.0,56.0,1.0,0.799,-0.5768061982690392,8.0,0.10744652344907292,-0.3333597265984051,0.4408062500474779
8766,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,126.0,0.0,1.0,3.0,16.0,Klib1n.jpg,Vincc1.jpg,64.0,65.0,0.0,16.0,3.0,0.0,0.857,-0.37183679545833015,-1.0,-0.002755039062796581,0.052345742193138166,-0.05510078125593475
8767,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,127.0,1.0,0.0,19.0,68.0,Picc1n.jpg,Mondb1.jpg,47.0,63.0,0.0,68.0,19.0,1.0,0.9229999999999999,-0.13859575088062628,-16.0,-0.9394683204136872,-0.05785582031873133,-0.8816125000949558
8768,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,128.0,0.0,1.0,11.0,69.0,Clifa1.jpg,Picad1.jpg,69.0,62.0,1.0,11.0,69.0,1.0,0.94,-0.07851851212576356,7.0,0.2727488672168772,-0.11295660157466607,0.3857054687915433
8769,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,129.0,1.0,1.0,53.0,60.0,Macc1n.jpg,Kupc1n.jpg,69.0,60.0,1.0,53.0,60.0,1.0,0.6509999999999999,-1.0998315709584354,9.0,0.2727488672168772,-0.2231581640865356,0.4959070313034128
8770,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,130.0,1.0,1.0,41.0,21.0,Picae1.jpg,Kupkc1.jpg,65.0,75.0,1.0,41.0,21.0,1.0,0.855,-0.3789047059000788,-10.0,0.052345742193138166,0.6033535547524856,-0.5510078125593475
8771,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,131.0,1.0,1.0,68.0,21.0,Mondb1.jpg,Kupkc1.jpg,63.0,75.0,1.0,68.0,21.0,1.0,0.693,-0.9514054516817152,-12.0,-0.05785582031873133,0.6033535547524856,-0.661209375071217
8772,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,132.0,1.0,0.0,57.0,1.0,Lassa1.jpg,Monda1.jpg,74.0,79.0,0.0,1.0,57.0,1.0,0.66,-1.0680259739705666,-5.0,0.5482527734965509,0.8237566797762247,-0.2755039062796738
8773,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,133.0,1.0,1.0,1.0,38.0,Monda1.jpg,Krasa1.jpg,79.0,76.0,1.0,1.0,38.0,1.0,0.63,-1.1740446305967958,3.0,0.8237566797762247,0.6584543360084204,0.16530234376780428
8774,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,134.0,1.0,1.0,65.0,19.0,Roha1n.jpg,Picc1n.jpg,66.0,47.0,1.0,65.0,19.0,1.0,0.903,-0.20927485529811232,19.0,0.10744652344907292,-0.9394683204136872,1.0469148438627602
8775,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,135.0,0.0,0.0,66.0,52.0,Vinca1.jpg,Dekoa1.jpg,58.0,71.0,1.0,66.0,52.0,0.0,0.84,-0.4319140342131933,-13.0,-0.3333597265984051,0.38295042972874666,-0.7163101563271517
8776,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,136.0,1.0,0.0,38.0,53.0,Krasa1.jpg,Macc1n.jpg,76.0,69.0,0.0,53.0,38.0,1.0,0.8540000000000001,-0.3824386611209531,7.0,0.6584543360084204,0.2727488672168772,0.3857054687915432
8777,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,137.0,1.0,0.0,60.0,1.0,Kupc1n.jpg,Monda1.jpg,60.0,79.0,0.0,1.0,60.0,1.0,0.917,-0.1597994822058721,-19.0,-0.2231581640865356,0.8237566797762247,-1.0469148438627602
8778,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,138.0,1.0,1.0,42.0,60.0,Mackc1.jpg,Kupc1n.jpg,46.0,60.0,1.0,42.0,60.0,1.0,0.82,-0.5025931386306793,-14.0,-0.994569101669622,-0.2231581640865356,-0.7714109375830865
8779,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,139.0,0.0,0.0,58.0,64.0,Klinc1.jpg,Vincb1.jpg,47.0,77.0,0.0,64.0,58.0,1.0,0.741,-0.7817756010797487,-30.0,-0.9394683204136872,0.7135551172643552,-1.6530234376780424
8780,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,140.0,0.0,0.0,66.0,3.0,Vinca1.jpg,Klib1n.jpg,58.0,64.0,1.0,66.0,3.0,0.0,0.8009999999999999,-0.5697382878272906,-6.0,-0.3333597265984051,-0.002755039062796581,-0.3306046875356085
8781,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,141.0,0.0,0.0,30.0,55.0,Kraa1n.jpg,Clia1n.jpg,62.0,59.0,0.0,55.0,30.0,1.0,0.904,-0.20574090007723805,3.0,-0.11295660157466607,-0.2782589453424703,0.16530234376780426
8782,V1,d09142021,Ql1sb,final_decisions,4.0,0.0,142.0,0.0,1.0,55.0,58.0,Clia1n.jpg,Klinc1.jpg,59.0,47.0,1.0,55.0,58.0,1.0,0.642,-1.1316371679463042,12.0,-0.2782589453424703,-0.9394683204136872,0.661209375071217
8783,V1,d09142021,Ql1sb,final_decisions,4.0,1.0,143.0,0.0,1.0,45.0,16.0,Lasc1n.jpg,Vincc1.jpg,65.0,65.0,0.0,16.0,45.0,0.0,1.329,1.2961900687943384,0.0,0.052345742193138166,0.052345742193138166,0.0
8784,V1,d09142021,aFaSz,final_decisions,1.0,0.0,0.0,0.0,1.0,62.0,10.0,Mona1n.jpg,Vinb1n.jpg,72.0,31.0,0.0,10.0,62.0,0.0,1.328,0.7092963226988207,41.0,0.7117944625764545,-0.7938068942060719,1.5056013567825264
8785,V1,d09142021,aFaSz,final_decisions,1.0,1.0,1.0,0.0,1.0,64.0,52.0,Vincb1.jpg,Dekoa1.jpg,36.0,38.0,0.0,52.0,64.0,0.0,1.236,0.4450296343649909,-2.0,-0.6101969726472272,-0.5367530040236893,-0.07344396862353786
8786,V1,d09142021,aFaSz,final_decisions,1.0,0.0,2.0,1.0,0.0,33.0,21.0,Kline1.jpg,Kupkc1.jpg,58.0,28.0,0.0,21.0,33.0,1.0,1.028,-0.15244287838975393,30.0,0.19768668221168945,-0.9039728471413786,1.1016595293530678
8787,V1,d09142021,aFaSz,final_decisions,1.0,0.0,3.0,1.0,0.0,66.0,24.0,Vinca1.jpg,Lewa1n.jpg,75.0,66.0,0.0,24.0,66.0,1.0,0.728,-1.0141820794783285,9.0,0.8219604155117614,0.4914625567058409,0.3304978588059205
8788,V1,d09142021,aFaSz,final_decisions,1.0,1.0,4.0,1.0,1.0,42.0,57.0,Mackc1.jpg,Lassa1.jpg,60.0,69.0,1.0,42.0,57.0,1.0,0.823,-0.7412979991336134,-9.0,0.2711306508352273,0.6016285096411477,-0.3304978588059204
8789,V1,d09142021,aFaSz,final_decisions,1.0,1.0,5.0,0.0,0.0,58.0,64.0,Klinc1.jpg,Vincb1.jpg,28.0,36.0,0.0,64.0,58.0,1.0,1.537,1.3096412994571938,-8.0,-0.9039728471413786,-0.6101969726472272,-0.29377587449415143
8790,V1,d09142021,aFaSz,final_decisions,1.0,0.0,6.0,1.0,0.0,66.0,59.0,Vinca1.jpg,Macka1.jpg,75.0,76.0,0.0,59.0,66.0,1.0,1.01,-0.20414723045506847,-1.0,0.8219604155117614,0.8586823998235302,-0.03672198431176888
8791,V1,d09142021,aFaSz,final_decisions,1.0,1.0,7.0,1.0,0.0,1.0,42.0,Monda1.jpg,Mackc1.jpg,69.0,60.0,0.0,42.0,1.0,1.0,0.8540000000000001,-0.6522516150211273,9.0,0.6016285096411477,0.2711306508352273,0.3304978588059204
8792,V1,d09142021,aFaSz,final_decisions,1.0,1.0,8.0,0.0,1.0,32.0,58.0,Kupkb1.jpg,Klinc1.jpg,68.0,28.0,1.0,32.0,58.0,1.0,1.153,0.2066151220638188,40.0,0.5649065253293788,-0.9039728471413786,1.4688793724707574
8793,V1,d09142021,aFaSz,final_decisions,1.0,1.0,9.0,1.0,0.0,26.0,42.0,Klid1n.jpg,Mackc1.jpg,63.0,60.0,0.0,42.0,26.0,1.0,0.7959999999999999,-0.8188545272315848,3.0,0.3812966037705341,0.2711306508352273,0.1101659529353068
8794,V1,d09142021,aFaSz,final_decisions,1.0,0.0,10.0,0.0,0.0,17.0,62.0,Picaa1.jpg,Mona1n.jpg,67.0,72.0,0.0,62.0,17.0,1.0,1.805,2.0794616524296536,-5.0,0.5281845410176098,0.7117944625764545,-0.1836099215588447
8795,V1,d09142021,aFaSz,final_decisions,1.0,1.0,11.0,1.0,1.0,48.0,1.0,Maca1n.jpg,Monda1.jpg,33.0,69.0,1.0,48.0,1.0,1.0,1.5519999999999998,1.3527282595116228,-36.0,-0.7203629255825339,0.6016285096411477,-1.3219914352236817
8796,V1,d09142021,aFaSz,final_decisions,1.0,0.0,12.0,1.0,1.0,21.0,66.0,Kupkc1.jpg,Vinca1.jpg,28.0,75.0,1.0,21.0,66.0,1.0,0.662,-1.2037647037178147,-47.0,-0.9039728471413786,0.8219604155117614,-1.7259332626531398
8797,V1,d09142021,aFaSz,final_decisions,1.0,0.0,13.0,0.0,1.0,31.0,17.0,Picac1.jpg,Picaa1.jpg,75.0,67.0,1.0,31.0,17.0,1.0,0.866,-0.6177820469775842,8.0,0.8219604155117614,0.5281845410176098,0.29377587449415155
8798,V1,d09142021,aFaSz,final_decisions,1.0,0.0,14.0,0.0,1.0,44.0,17.0,Mackb1.jpg,Picaa1.jpg,61.0,67.0,1.0,44.0,17.0,1.0,1.091,0.028522353838846538,-6.0,0.30785263514699623,0.5281845410176098,-0.2203319058706136
8799,V1,d09142021,aFaSz,final_decisions,1.0,0.0,15.0,0.0,1.0,31.0,29.0,Picac1.jpg,Klinb1.jpg,75.0,65.0,1.0,31.0,29.0,1.0,0.99,-0.26159651052764016,10.0,0.8219604155117614,0.454740572394072,0.3672198431176894
8800,V1,d09142021,aFaSz,final_decisions,1.0,0.0,16.0,0.0,0.0,10.0,44.0,Vinb1n.jpg,Mackb1.jpg,31.0,61.0,0.0,44.0,10.0,1.0,0.925,-0.4483066707634978,-30.0,-0.7938068942060719,0.30785263514699623,-1.1016595293530682
8801,V1,d09142021,aFaSz,final_decisions,1.0,1.0,17.0,0.0,0.0,39.0,64.0,Kupb1n.jpg,Vincb1.jpg,73.0,36.0,1.0,39.0,64.0,0.0,1.1159999999999999,0.10033395392956146,37.0,0.7485164468882234,-0.6101969726472272,1.3587134195354509
8802,V1,d09142021,aFaSz,final_decisions,1.0,0.0,18.0,1.0,1.0,59.0,13.0,Macka1.jpg,Kupka1.jpg,76.0,63.0,1.0,59.0,13.0,1.0,0.738,-0.9854574394420428,13.0,0.8586823998235302,0.3812966037705341,0.4773857960529962
8803,V1,d09142021,aFaSz,final_decisions,1.0,1.0,19.0,0.0,0.0,52.0,50.0,Dekoa1.jpg,Klic1n.jpg,38.0,27.0,0.0,50.0,52.0,1.0,1.69,1.7491282920123667,11.0,-0.5367530040236893,-0.9406948314531476,0.4039418274294583
8804,V1,d09142021,aFaSz,final_decisions,1.0,0.0,20.0,0.0,1.0,62.0,29.0,Mona1n.jpg,Klinb1.jpg,72.0,65.0,1.0,62.0,29.0,1.0,1.058,-0.06626895828089642,7.0,0.7117944625764545,0.454740572394072,0.25705389018238256
8805,V1,d09142021,aFaSz,final_decisions,1.0,1.0,21.0,1.0,0.0,26.0,48.0,Klid1n.jpg,Maca1n.jpg,63.0,33.0,0.0,48.0,26.0,1.0,0.889,-0.5517153748941268,30.0,0.3812966037705341,-0.7203629255825339,1.1016595293530678
8806,V1,d09142021,aFaSz,final_decisions,1.0,1.0,22.0,0.0,0.0,39.0,50.0,Kupb1n.jpg,Klic1n.jpg,73.0,27.0,1.0,39.0,50.0,0.0,0.9940000000000001,-0.2501066545131258,46.0,0.7485164468882234,-0.9406948314531476,1.6892112783413709
8807,V1,d09142021,aFaSz,final_decisions,1.0,1.0,23.0,1.0,1.0,48.0,57.0,Maca1n.jpg,Lassa1.jpg,33.0,69.0,1.0,48.0,57.0,1.0,1.3980000000000001,0.9103688029528209,-36.0,-0.7203629255825339,0.6016285096411477,-1.3219914352236817
8808,V1,d09142021,aFaSz,final_decisions,1.0,0.0,24.0,1.0,0.0,33.0,59.0,Kline1.jpg,Macka1.jpg,58.0,76.0,0.0,59.0,33.0,1.0,0.9229999999999999,-0.454051598770755,-18.0,0.19768668221168945,0.8586823998235302,-0.6609957176118408
8809,V1,d09142021,aFaSz,final_decisions,1.0,1.0,25.0,1.0,0.0,1.0,41.0,Monda1.jpg,Picae1.jpg,69.0,65.0,0.0,41.0,1.0,1.0,1.4869999999999999,1.1660180992757652,4.0,0.6016285096411477,0.454740572394072,0.14688793724707572
8810,V1,d09142021,aFaSz,final_decisions,1.0,1.0,26.0,1.0,1.0,41.0,57.0,Picae1.jpg,Lassa1.jpg,65.0,69.0,1.0,41.0,57.0,1.0,1.538,1.3125137634608226,-4.0,0.454740572394072,0.6016285096411477,-0.14688793724707572
8811,V1,d09142021,aFaSz,final_decisions,1.0,0.0,27.0,0.0,0.0,29.0,44.0,Klinb1.jpg,Mackb1.jpg,65.0,61.0,0.0,44.0,29.0,1.0,1.0759999999999998,-0.014564606215581904,4.0,0.454740572394072,0.30785263514699623,0.14688793724707572
8812,V1,d09142021,aFaSz,final_decisions,1.0,0.0,28.0,1.0,1.0,24.0,13.0,Lewa1n.jpg,Kupka1.jpg,66.0,63.0,1.0,24.0,13.0,1.0,0.7759999999999999,-0.8763038073041565,3.0,0.4914625567058409,0.3812966037705341,0.1101659529353068
8813,V1,d09142021,aFaSz,final_decisions,1.0,0.0,29.0,1.0,1.0,24.0,33.0,Lewa1n.jpg,Kline1.jpg,66.0,58.0,1.0,24.0,33.0,1.0,1.117,0.10320641793318973,8.0,0.4914625567058409,0.19768668221168945,0.29377587449415143
8814,V1,d09142021,aFaSz,final_decisions,1.0,1.0,30.0,0.0,1.0,32.0,39.0,Kupkb1.jpg,Kupb1n.jpg,68.0,73.0,0.0,39.0,32.0,0.0,1.604,1.5020963877003093,-5.0,0.5649065253293788,0.7485164468882234,-0.1836099215588446
8815,V1,d09142021,aFaSz,final_decisions,1.0,1.0,31.0,0.0,1.0,32.0,52.0,Kupkb1.jpg,Dekoa1.jpg,68.0,38.0,1.0,32.0,52.0,1.0,1.506,1.220594915344708,30.0,0.5649065253293788,-0.5367530040236893,1.1016595293530682
8816,V1,d09142021,aFaSz,final_decisions,1.0,1.0,32.0,1.0,1.0,41.0,26.0,Picae1.jpg,Klid1n.jpg,65.0,63.0,1.0,41.0,26.0,1.0,1.327,0.7064238586951918,2.0,0.454740572394072,0.3812966037705341,0.07344396862353786
8817,V1,d09142021,aFaSz,final_decisions,1.0,0.0,33.0,1.0,1.0,21.0,13.0,Kupkc1.jpg,Kupka1.jpg,28.0,63.0,1.0,21.0,13.0,1.0,0.963,-0.3391530386256119,-35.0,-0.9039728471413786,0.3812966037705341,-1.2852694509119127
8818,V1,d09142021,aFaSz,final_decisions,1.0,0.0,34.0,0.0,0.0,10.0,31.0,Vinb1n.jpg,Picac1.jpg,31.0,75.0,0.0,31.0,10.0,1.0,0.929,-0.4368168147489834,-44.0,-0.7938068942060719,0.8219604155117614,-1.6157673097178331
8819,V1,d09142021,aFaSz,final_decisions,1.0,1.0,35.0,0.0,1.0,50.0,58.0,Klic1n.jpg,Klinc1.jpg,27.0,28.0,1.0,50.0,58.0,1.0,1.074,-0.020309534222839067,-1.0,-0.9406948314531476,-0.9039728471413786,-0.03672198431176898
8820,V1,d09142021,aFaSz,final_decisions,2.0,1.0,36.0,1.0,1.0,41.0,26.0,Picae1.jpg,Klid1n.jpg,65.0,63.0,1.0,41.0,26.0,1.0,0.765,-0.9079009113440708,2.0,0.454740572394072,0.3812966037705341,0.07344396862353786
8821,V1,d09142021,aFaSz,final_decisions,2.0,1.0,37.0,0.0,1.0,50.0,52.0,Klic1n.jpg,Dekoa1.jpg,27.0,38.0,1.0,50.0,52.0,1.0,1.043,-0.1093559183353255,-11.0,-0.9406948314531476,-0.5367530040236893,-0.4039418274294583
8822,V1,d09142021,aFaSz,final_decisions,2.0,1.0,38.0,0.0,1.0,50.0,58.0,Klic1n.jpg,Klinc1.jpg,27.0,28.0,1.0,50.0,58.0,1.0,0.828,-0.7269356791154704,-1.0,-0.9406948314531476,-0.9039728471413786,-0.03672198431176898
8823,V1,d09142021,aFaSz,final_decisions,2.0,0.0,39.0,0.0,1.0,62.0,29.0,Mona1n.jpg,Klinb1.jpg,72.0,65.0,1.0,62.0,29.0,1.0,0.966,-0.3305356466147262,7.0,0.7117944625764545,0.454740572394072,0.25705389018238256
8824,V1,d09142021,aFaSz,final_decisions,2.0,0.0,40.0,0.0,1.0,44.0,17.0,Mackb1.jpg,Picaa1.jpg,61.0,67.0,1.0,44.0,17.0,1.0,0.802,-0.8016197432098133,-6.0,0.30785263514699623,0.5281845410176098,-0.2203319058706136
8825,V1,d09142021,aFaSz,final_decisions,2.0,1.0,41.0,0.0,0.0,52.0,32.0,Dekoa1.jpg,Kupkb1.jpg,38.0,68.0,0.0,32.0,52.0,1.0,0.6559999999999999,-1.2209994877395862,-30.0,-0.5367530040236893,0.5649065253293788,-1.1016595293530682
8826,V1,d09142021,aFaSz,final_decisions,2.0,0.0,42.0,1.0,1.0,59.0,33.0,Macka1.jpg,Kline1.jpg,76.0,58.0,1.0,59.0,33.0,1.0,0.7,-1.0946110715799289,18.0,0.8586823998235302,0.19768668221168945,0.6609957176118408
8827,V1,d09142021,aFaSz,final_decisions,2.0,1.0,43.0,1.0,1.0,48.0,1.0,Maca1n.jpg,Monda1.jpg,33.0,69.0,1.0,48.0,1.0,1.0,0.657,-1.2181270237359576,-36.0,-0.7203629255825339,0.6016285096411477,-1.3219914352236817
8828,V1,d09142021,aFaSz,final_decisions,2.0,1.0,44.0,0.0,1.0,32.0,58.0,Kupkb1.jpg,Klinc1.jpg,68.0,28.0,1.0,32.0,58.0,1.0,0.6779999999999999,-1.157805279659757,40.0,0.5649065253293788,-0.9039728471413786,1.4688793724707574
8829,V1,d09142021,aFaSz,final_decisions,2.0,1.0,45.0,0.0,0.0,39.0,32.0,Kupb1n.jpg,Kupkb1.jpg,73.0,68.0,1.0,39.0,32.0,0.0,0.8440000000000001,-0.6809762550574131,5.0,0.7485164468882234,0.5649065253293788,0.1836099215588446
8830,V1,d09142021,aFaSz,final_decisions,2.0,1.0,46.0,1.0,1.0,48.0,26.0,Maca1n.jpg,Klid1n.jpg,33.0,63.0,1.0,48.0,26.0,1.0,0.708,-1.0716313595509002,-30.0,-0.7203629255825339,0.3812966037705341,-1.1016595293530678
8831,V1,d09142021,aFaSz,final_decisions,2.0,1.0,47.0,1.0,0.0,57.0,48.0,Lassa1.jpg,Maca1n.jpg,69.0,33.0,1.0,57.0,48.0,0.0,1.6840000000000002,1.7318935079905953,36.0,0.6016285096411477,-0.7203629255825339,1.3219914352236817
8832,V1,d09142021,aFaSz,final_decisions,2.0,1.0,48.0,0.0,0.0,52.0,64.0,Dekoa1.jpg,Vincb1.jpg,38.0,36.0,,,,,,,2.0,-0.5367530040236893,-0.6101969726472272,0.07344396862353786
8833,V1,d09142021,aFaSz,final_decisions,2.0,1.0,49.0,0.0,1.0,64.0,58.0,Vincb1.jpg,Klinc1.jpg,36.0,28.0,0.0,58.0,64.0,0.0,0.912,-0.4856487028106694,8.0,-0.6101969726472272,-0.9039728471413786,0.29377587449415143
8834,V1,d09142021,aFaSz,final_decisions,2.0,0.0,50.0,0.0,0.0,29.0,31.0,Klinb1.jpg,Picac1.jpg,65.0,75.0,0.0,31.0,29.0,1.0,0.72,-1.0371617915073572,-10.0,0.454740572394072,0.8219604155117614,-0.3672198431176894
8835,V1,d09142021,aFaSz,final_decisions,2.0,0.0,51.0,1.0,0.0,13.0,24.0,Kupka1.jpg,Lewa1n.jpg,63.0,66.0,0.0,24.0,13.0,1.0,1.08,-0.0030747502010675678,-3.0,0.3812966037705341,0.4914625567058409,-0.1101659529353068
8836,V1,d09142021,aFaSz,final_decisions,2.0,0.0,52.0,1.0,1.0,24.0,33.0,Lewa1n.jpg,Kline1.jpg,66.0,58.0,1.0,24.0,33.0,1.0,0.583,-1.430689360004473,8.0,0.4914625567058409,0.19768668221168945,0.29377587449415143
8837,V1,d09142021,aFaSz,final_decisions,2.0,1.0,53.0,1.0,1.0,42.0,26.0,Mackc1.jpg,Klid1n.jpg,60.0,63.0,1.0,42.0,26.0,1.0,0.809,-0.7815124951844132,-3.0,0.2711306508352273,0.3812966037705341,-0.1101659529353068
8838,V1,d09142021,aFaSz,final_decisions,2.0,0.0,54.0,0.0,0.0,17.0,62.0,Picaa1.jpg,Mona1n.jpg,67.0,72.0,0.0,62.0,17.0,1.0,0.99,-0.26159651052764016,-5.0,0.5281845410176098,0.7117944625764545,-0.1836099215588447
8839,V1,d09142021,aFaSz,final_decisions,2.0,0.0,55.0,0.0,0.0,10.0,44.0,Vinb1n.jpg,Mackb1.jpg,31.0,61.0,0.0,44.0,10.0,1.0,0.8440000000000001,-0.6809762550574131,-30.0,-0.7938068942060719,0.30785263514699623,-1.1016595293530682
8840,V1,d09142021,aFaSz,final_decisions,2.0,1.0,56.0,1.0,1.0,42.0,57.0,Mackc1.jpg,Lassa1.jpg,60.0,69.0,1.0,42.0,57.0,1.0,0.6920000000000001,-1.1175907836089576,-9.0,0.2711306508352273,0.6016285096411477,-0.3304978588059204
8841,V1,d09142021,aFaSz,final_decisions,2.0,1.0,57.0,1.0,0.0,57.0,41.0,Lassa1.jpg,Picae1.jpg,69.0,65.0,0.0,41.0,57.0,1.0,0.848,-0.6694863990428987,4.0,0.6016285096411477,0.454740572394072,0.14688793724707572
8842,V1,d09142021,aFaSz,final_decisions,2.0,0.0,58.0,1.0,1.0,21.0,66.0,Kupkc1.jpg,Vinca1.jpg,28.0,75.0,1.0,21.0,66.0,1.0,0.813,-0.7700226391698992,-47.0,-0.9039728471413786,0.8219604155117614,-1.7259332626531398
8843,V1,d09142021,aFaSz,final_decisions,2.0,0.0,59.0,1.0,1.0,59.0,13.0,Macka1.jpg,Kupka1.jpg,76.0,63.0,1.0,59.0,13.0,1.0,0.792,-0.8303443832460992,13.0,0.8586823998235302,0.3812966037705341,0.4773857960529962
8844,V1,d09142021,aFaSz,final_decisions,2.0,1.0,60.0,0.0,0.0,39.0,50.0,Kupb1n.jpg,Klic1n.jpg,73.0,27.0,1.0,39.0,50.0,0.0,1.155,0.21236005007107592,46.0,0.7485164468882234,-0.9406948314531476,1.6892112783413709
8845,V1,d09142021,aFaSz,final_decisions,2.0,1.0,61.0,0.0,1.0,64.0,39.0,Vincb1.jpg,Kupb1n.jpg,36.0,73.0,0.0,39.0,64.0,0.0,0.815,-0.7642777111626421,-37.0,-0.6101969726472272,0.7485164468882234,-1.3587134195354509
8846,V1,d09142021,aFaSz,final_decisions,2.0,1.0,62.0,1.0,0.0,1.0,41.0,Monda1.jpg,Picae1.jpg,69.0,65.0,0.0,41.0,1.0,1.0,1.125,0.1261861299622184,4.0,0.6016285096411477,0.454740572394072,0.14688793724707572
8847,V1,d09142021,aFaSz,final_decisions,2.0,0.0,63.0,1.0,0.0,13.0,21.0,Kupka1.jpg,Kupkc1.jpg,63.0,28.0,1.0,13.0,21.0,0.0,0.955,-0.36213275065464057,35.0,0.3812966037705341,-0.9039728471413786,1.2852694509119127
8848,V1,d09142021,aFaSz,final_decisions,2.0,1.0,64.0,1.0,0.0,1.0,42.0,Monda1.jpg,Mackc1.jpg,69.0,60.0,0.0,42.0,1.0,1.0,0.87,-0.60629219096307,9.0,0.6016285096411477,0.2711306508352273,0.3304978588059204
8849,V1,d09142021,aFaSz,final_decisions,2.0,0.0,65.0,1.0,0.0,33.0,21.0,Kline1.jpg,Kupkc1.jpg,58.0,28.0,0.0,21.0,33.0,1.0,0.7859999999999999,-0.8475791672678706,30.0,0.19768668221168945,-0.9039728471413786,1.1016595293530678
8850,V1,d09142021,aFaSz,final_decisions,2.0,0.0,66.0,1.0,0.0,66.0,24.0,Vinca1.jpg,Lewa1n.jpg,75.0,66.0,0.0,24.0,66.0,1.0,0.7709999999999999,-0.8906661273222994,9.0,0.8219604155117614,0.4914625567058409,0.3304978588059205
8851,V1,d09142021,aFaSz,final_decisions,2.0,0.0,67.0,0.0,1.0,44.0,29.0,Mackb1.jpg,Klinb1.jpg,61.0,65.0,1.0,44.0,29.0,1.0,0.76,-0.922263231362214,-4.0,0.30785263514699623,0.454740572394072,-0.14688793724707572
8852,V1,d09142021,aFaSz,final_decisions,2.0,0.0,68.0,1.0,1.0,59.0,66.0,Macka1.jpg,Vinca1.jpg,76.0,75.0,1.0,59.0,66.0,1.0,0.616,-1.3358980478847295,1.0,0.8586823998235302,0.8219604155117614,0.03672198431176888
8853,V1,d09142021,aFaSz,final_decisions,2.0,0.0,69.0,0.0,1.0,62.0,10.0,Mona1n.jpg,Vinb1n.jpg,72.0,31.0,1.0,62.0,10.0,1.0,0.915,-0.4770313107997836,41.0,0.7117944625764545,-0.7938068942060719,1.5056013567825264
8854,V1,d09142021,aFaSz,final_decisions,2.0,0.0,70.0,0.0,0.0,17.0,31.0,Picaa1.jpg,Picac1.jpg,67.0,75.0,0.0,31.0,17.0,1.0,1.185,0.29853397017993344,-8.0,0.5281845410176098,0.8219604155117614,-0.29377587449415155
8855,V1,d09142021,aFaSz,final_decisions,2.0,0.0,71.0,0.0,1.0,31.0,10.0,Picac1.jpg,Vinb1n.jpg,75.0,31.0,1.0,31.0,10.0,1.0,0.6890000000000001,-1.1262081756198432,44.0,0.8219604155117614,-0.7938068942060719,1.6157673097178331
8856,V1,d09142021,aFaSz,final_decisions,3.0,1.0,72.0,0.0,0.0,39.0,32.0,Kupb1n.jpg,Kupkb1.jpg,73.0,68.0,1.0,39.0,32.0,0.0,0.9670000000000001,-0.3276631826110976,5.0,0.7485164468882234,0.5649065253293788,0.1836099215588446
8857,V1,d09142021,aFaSz,final_decisions,3.0,1.0,73.0,0.0,1.0,50.0,58.0,Klic1n.jpg,Klinc1.jpg,27.0,28.0,1.0,50.0,58.0,1.0,1.0090000000000001,-0.20701969445869736,-1.0,-0.9406948314531476,-0.9039728471413786,-0.03672198431176898
8858,V1,d09142021,aFaSz,final_decisions,3.0,0.0,74.0,1.0,0.0,13.0,24.0,Kupka1.jpg,Lewa1n.jpg,63.0,66.0,0.0,24.0,13.0,1.0,1.188,0.3071513621908189,-3.0,0.3812966037705341,0.4914625567058409,-0.1101659529353068
8859,V1,d09142021,aFaSz,final_decisions,3.0,0.0,75.0,0.0,0.0,29.0,62.0,Klinb1.jpg,Mona1n.jpg,65.0,72.0,0.0,62.0,29.0,1.0,0.8079999999999999,-0.7843849591880419,-7.0,0.454740572394072,0.7117944625764545,-0.25705389018238256
